"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16433958","Закрыта","27.07.2021 10:26:54","Администрирование","ГОЗ (corpzapros)","КФО","28.07.2021 10:26:54","нет","190","Corp MOS","190","1"
"TT16433959","Закрыта","27.07.2021 10:26:55","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 2:26:55","нет","995","Technology TT","995","1"
"TT16433961","Закрыта","27.07.2021 10:27:02","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:27:02","нет","4340","BO MOS","4340","1"
"TT16433962","Назначена на группу","27.07.2021 10:27:23","MVNO","М2М Platform T2","Административные вопросы","28.07.2021 10:27:23","нет","262","M2M Platform T2","0","1"
"TT16433962","Назначена на группу","27.07.2021 10:27:23","MVNO","М2М Platform T2","Административные вопросы","28.07.2021 10:27:23","нет","262","RT L2","262","1"
"TT16433963","Закрыта","27.07.2021 10:27:24","Претензия","NPS","Передача данных - Низкая скорость","27.07.2022 10:27:24","нет","994","NPS","994","1"
"TT16433964","Закрыта","27.07.2021 10:27:32","Администрирование","Администрирование B2B","Бизнес окружение подключение","03.08.2021 10:27:32","нет","10011","B2B Admin","10011","1"
"TT16433965","Закрыта","27.07.2021 10:27:34","Претензия","Сеть","Поиск сети","30.07.2021 10:27:34","нет","3189","OBO","376","1"
"TT16433965","Закрыта","27.07.2021 10:27:34","Претензия","Сеть","Поиск сети","30.07.2021 10:27:34","нет","3189","Tech EKT","2813","1"
"TT16433967","Закрыта","27.07.2021 10:27:54","Администрирование","Администрирование B2C","Заявка на замену сим 4G","30.07.2021 10:27:54","нет","4012","OBO","4012","1"
"TT16433968","Закрыта","27.07.2021 10:27:54","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","06.08.2021 10:27:54","нет","14193","OBO","14193","1"
"TT16433969","Закрыта","27.07.2021 10:27:55","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","26.11.2021 2:27:55","нет","994","Technology TT","994","1"
"TT16433970","Закрыта","27.07.2021 10:27:55","Администрирование","Администрирование B2C","Ошибочный наличный платёж","27.07.2021 18:27:55","нет","161","OBO","161","1"
"TT16433971","Закрыта","27.07.2021 10:28:01","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","31.07.2021 10:28:01","нет","1277","B2B Admin","1277","1"
"TT16433972","Закрыта","27.07.2021 10:28:08","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:28:08","нет","245","OBO","245","1"
"TT16433973","Закрыта","27.07.2021 10:28:10","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:28:10","нет","259","OBO","259","1"
"TT16433974","Закрыта","27.07.2021 10:28:12","Администрирование","Администрирование B2B","Жалоба на подключение клиента","30.07.2021 10:28:12","нет","1424","Corp MOS","1424","1"
"TT16433975","Закрыта","27.07.2021 10:28:17","Претензия","Почта","obo_koordinator","30.07.2021 10:28:17","нет","61947","OBO","61947","1"
"TT16433976","Закрыта","27.07.2021 10:28:21","Претензия","Почта","obo_koordinator","30.07.2021 10:28:21","нет","61948","OBO","61948","1"
"TT16433977","Закрыта","27.07.2021 10:28:24","Претензия","Почта","obo_koordinator","30.07.2021 10:28:24","нет","12675","OBO","12675","1"
"TT16433978","Закрыта","27.07.2021 10:28:24","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:28:24","нет","258","OBO","258","1"
"TT16433979","Закрыта","27.07.2021 10:28:27","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","06.08.2021 10:28:27","нет","13107","OBO","13107","1"
"TT16433980","Закрыта","27.07.2021 10:28:33","Администрирование","Администрирование B2B","Бизнес окружение подключение","29.07.2021 10:28:33","нет","2753","B2B Admin","2753","1"
"TT16433981","Закрыта","27.07.2021 10:28:33","Претензия","CCB","Обратная связь на работу оператора КЦ","30.07.2021 10:28:33","нет","9075","Мониторинг","9075","1"
"TT16433982","Закрыта","27.07.2021 10:28:36","Претензия","Технологическая заявка","Слабое покрытие в помещении","26.11.2021 2:28:36","нет","993","Technology TT","993","1"
"TT16433983","Закрыта","27.07.2021 10:28:59","Претензия","NPS","Передача данных - Низкая скорость","27.07.2022 10:28:59","нет","992","NPS","992","1"
"TT16433984","Назначена на группу","27.07.2021 10:29:11","Претензия","","","","нет","0","OBO","0","1"
"TT16433986","Закрыта","27.07.2021 10:29:20","Администрирование","Администрирование B2C","Регистрационная форма","29.07.2021 10:29:20","нет","2773","OBO","2773","1"
"TT16433987","Закрыта","27.07.2021 10:29:20","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","06.08.2021 10:29:20","нет","14195","OBO","14195","1"
"TT16433988","Закрыта","27.07.2021 10:29:27","Претензия","Почта","obo_koordinator","30.07.2021 10:29:27","нет","61951","OBO","61951","1"
"TT16433989","Закрыта","27.07.2021 10:29:31","Претензия","CCB","Обратная связь на работу оператора КЦ","30.07.2021 10:29:31","нет","10604","Мониторинг","10604","1"
"TT16433990","Закрыта","27.07.2021 10:29:35","Претензия","Почта","obo_koordinator","30.07.2021 10:29:35","нет","61964","OBO","61964","1"
"TT16433992","Закрыта","27.07.2021 10:29:38","Претензия","Почта","obo_koordinator","30.07.2021 10:29:38","нет","12676","OBO","12676","1"
"TT16433993","Закрыта","27.07.2021 10:29:41","Администрирование","Администрирование B2C","Переформление по смерти абонента","01.08.2021 10:29:41","нет","265","OBO","265","1"
"TT16433994","Закрыта","27.07.2021 10:29:48","Претензия","Почта","obo_koordinator","30.07.2021 10:29:48","нет","12679","OBO","12679","1"
"TT16433995","Решена","27.07.2021 10:29:54","MVNO","М2М Platform T2","Административные вопросы","28.07.2021 10:29:54","да","62395","RT L2","44826","2"
"TT16433995","Решена","27.07.2021 10:29:54","MVNO","М2М Platform T2","Административные вопросы","28.07.2021 10:29:54","да","62395","M2M Platform T2","17569","2"
"TT16433996","Закрыта","27.07.2021 10:30:00","Администрирование","Администрирование B2C","Ошибочный наличный платёж","27.07.2021 18:30:00","нет","134","OBO","134","1"
"TT16433997","Закрыта","27.07.2021 10:30:03","Претензия","Телефония","Обрыв звонка","30.07.2021 10:30:03","нет","3149","Tech KIR","1719","1"
"TT16433997","Закрыта","27.07.2021 10:30:03","Претензия","Телефония","Обрыв звонка","30.07.2021 10:30:03","нет","3149","OBO","1430","1"
"TT16433998","Закрыта","27.07.2021 10:30:03","Претензия","MNP","Ошибка дилера","01.08.2021 10:30:03","нет","6183","OBO","6183","1"
"TT16433999","Закрыта","27.07.2021 10:30:05","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 2:30:05","нет","991","Technology TT","991","1"
"TT16434000","Закрыта","27.07.2021 10:30:09","Администрирование","Администрирование B2C","Смена номера","30.07.2021 10:30:09","нет","4024","Tech KYA-ETK","742","1"
"TT16434000","Закрыта","27.07.2021 10:30:09","Администрирование","Администрирование B2C","Смена номера","30.07.2021 10:30:09","нет","4024","OBO","3282","2"
"TT16434001","Закрыта","27.07.2021 10:30:12","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:30:12","нет","2073","OBO","2073","1"
"TT16434002","Закрыта","27.07.2021 10:30:29","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:30:29","нет","257","OBO","257","1"
"TT16434003","Закрыта","27.07.2021 10:30:29","Администрирование","Администрирование B2C","Переоформление на Пользователя ф.л","26.09.2021 10:30:29","нет","73498","Координатор OBO","4","1"
"TT16434003","Закрыта","27.07.2021 10:30:29","Администрирование","Администрирование B2C","Переоформление на Пользователя ф.л","26.09.2021 10:30:29","нет","73498","OBO","73494","2"
"TT16434004","Закрыта","27.07.2021 10:30:44","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:30:44","нет","229","OBO","229","1"
"TT16434010","Закрыта","27.07.2021 10:30:56","Администрирование","Администрирование B2B","Бизнес окружение подключение","01.08.2021 10:30:56","нет","5222","B2B Admin","5218","2"
"TT16434010","Закрыта","27.07.2021 10:30:56","Администрирование","Администрирование B2B","Бизнес окружение подключение","01.08.2021 10:30:56","нет","5222","Corp PRM","4","1"
"TT16434011","Закрыта","27.07.2021 10:30:57","Администрирование","Администрирование B2B","Внесение данных конечных пользователей","28.07.2021 10:30:57","нет","1230","B2B Admin","1230","1"
"TT16434012","Закрыта","27.07.2021 10:31:01","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:31:01","нет","2083","OBO","2083","1"
"TT16434013","Закрыта","27.07.2021 10:31:03","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","26.11.2021 2:31:03","нет","990","Technology TT","990","1"
"TT16434014","Закрыта","27.07.2021 10:31:06","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:31:06","нет","2120","OBO","2120","1"
"TT16434015","Закрыта","27.07.2021 10:31:06","Администрирование","Администрирование B2B","Бизнес окружение подключение","29.07.2021 10:31:06","нет","1324","B2B Admin","1324","1"
"TT16434016","Закрыта","27.07.2021 10:31:18","Претензия","Телефония","Не поступают входящие вызовы","30.07.2021 10:31:18","нет","3276","OBO","3276","1"
"TT16434016","Закрыта","27.07.2021 10:31:18","Претензия","Телефония","Не поступают входящие вызовы","30.07.2021 10:31:18","нет","3276","Tech NIN","0","1"
"TT16434017","Закрыта","27.07.2021 10:31:33","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:31:33","нет","221","OBO","221","1"
"TT16434018","Закрыта","27.07.2021 10:31:39","Администрирование","Администрирование B2C","Перечисление на номер телефона","11.08.2021 10:31:39","нет","11303","OBO","11303","1"
"TT16434019","Закрыта","27.07.2021 10:31:42","Претензия","CCB","Жалоба на сотрудника телемаркетинга","28.07.2021 10:31:42","нет","990","Technology TT","990","1"
"TT16434020","Закрыта","27.07.2021 10:31:44","Администрирование","Администрирование B2C","Ошибочный наличный платёж","27.07.2021 18:31:44","нет","135","OBO","135","1"
"TT16434021","Закрыта","27.07.2021 10:31:48","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:31:48","нет","2122","OBO","2122","1"
"TT16434022","Закрыта","27.07.2021 10:31:52","Администрирование","Администрирование B2C","Заявка на замену сим 4G","30.07.2021 10:31:52","нет","4035","OBO","4035","1"
"TT16434023","Закрыта","27.07.2021 10:31:58","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 2:31:58","нет","990","Technology TT","990","1"
"TT16434024","Закрыта","27.07.2021 10:32:01","Претензия","Сеть","Поиск сети","30.07.2021 10:32:01","нет","3279","OBO","1894","1"
"TT16434024","Закрыта","27.07.2021 10:32:01","Претензия","Сеть","Поиск сети","30.07.2021 10:32:01","нет","3279","Tech LIP","1385","1"
"TT16434025","Закрыта","27.07.2021 10:32:14","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:32:14","нет","1313","OBO","1313","1"
"TT16434026","Закрыта","27.07.2021 10:32:18","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 2:32:18","нет","989","Technology TT","989","1"
"TT16434027","Закрыта","27.07.2021 10:32:20","Администрирование","Администрирование B2B","Создание/Изменение/Отключение Корпоративной АТС","27.07.2021 18:32:20","нет","194","Corp MOS","7","1"
"TT16434027","Закрыта","27.07.2021 10:32:20","Администрирование","Администрирование B2B","Создание/Изменение/Отключение Корпоративной АТС","27.07.2021 18:32:20","нет","194","B2B Admin","187","1"
"TT16434028","Закрыта","27.07.2021 10:32:21","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:32:21","нет","2121","OBO","2121","1"
"TT16434029","Закрыта","27.07.2021 10:32:27","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:32:27","нет","219","OBO","219","1"
"TT16434030","Закрыта","27.07.2021 10:32:29","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","26.11.2021 2:32:29","нет","989","Technology TT","989","1"
"TT16434031","Закрыта","27.07.2021 10:32:51","Претензия","Сеть","Поиск сети","30.07.2021 10:32:51","нет","3164","OBO","1365","1"
"TT16434031","Закрыта","27.07.2021 10:32:51","Претензия","Сеть","Поиск сети","30.07.2021 10:32:51","нет","3164","Tech KOS","1799","1"
"TT16434032","Закрыта","27.07.2021 10:32:58","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:32:58","нет","272","BO MOS","272","1"
"TT16434035","Закрыта","27.07.2021 10:33:05","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:33:05","нет","224","OBO","224","1"
"TT16434038","Закрыта","27.07.2021 10:33:11","Администрирование","Администрирование B2B","Бизнес окружение подключение","29.07.2021 10:33:11","нет","2749","B2B Admin","2749","1"
"TT16434039","Закрыта","27.07.2021 10:33:14","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:33:14","нет","286","OBO","286","1"
"TT16434040","Закрыта","27.07.2021 10:33:23","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:33:23","нет","258","OBO","258","1"
"TT16434041","Закрыта","27.07.2021 10:33:27","Претензия","NPS","Передача данных - Нет соединения","27.07.2022 10:33:27","нет","988","NPS","988","1"
"TT16434042","Закрыта","27.07.2021 10:33:36","Администрирование","Администрирование B2B","Добавление платных услуг","27.07.2021 18:33:36","нет","8836","B2B Admin","8836","1"
"TT16434043","Закрыта","27.07.2021 10:33:41","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:33:41","нет","2123","OBO","2123","1"
"TT16434044","Закрыта","27.07.2021 10:33:42","Администрирование","Администрирование B2C","Регистрационная форма","29.07.2021 10:33:42","нет","2773","OBO","2773","1"
"TT16434045","Закрыта","27.07.2021 10:33:48","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","26.11.2021 2:33:48","нет","988","Technology TT","988","1"
"TT16434046","Закрыта","27.07.2021 10:33:48","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:33:48","нет","242","OBO","242","1"
"TT16434047","Закрыта","27.07.2021 10:33:51","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:33:51","нет","2126","OBO","2126","1"
"TT16434048","Закрыта","27.07.2021 10:34:03","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:34:03","нет","1815","OBO","1815","1"
"TT16434052","Закрыта","27.07.2021 10:34:22","Администрирование","Администрирование B2C","Заявка на замену сим 4G","30.07.2021 10:34:22","нет","4037","OBO","4037","1"
"TT16434053","Закрыта","27.07.2021 10:34:22","Претензия","Технологическая заявка","Низкая скорость передачи данных","26.11.2021 2:34:22","нет","987","Technology TT","987","1"
"TT16434054","Закрыта","27.07.2021 10:34:37","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:34:37","нет","4340","BO MOS","4340","1"
"TT16434055","Закрыта","27.07.2021 10:34:43","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:34:43","нет","258","OBO","258","1"
"TT16434057","Закрыта","27.07.2021 10:34:58","Администрирование","Администрирование B2C","Регистрационная форма","29.07.2021 10:34:58","нет","2775","OBO","2775","1"
"TT16434058","Закрыта","27.07.2021 10:35:04","Администрирование","Администрирование B2B","Нестандартное обращение","30.07.2021 10:35:04","нет","2902","Corp IRK","2902","1"
"TT16434059","Закрыта","27.07.2021 10:35:06","Претензия","CCB","Жалоба на сотрудника телемаркетинга","28.07.2021 10:35:06","нет","986","Technology TT","986","1"
"TT16434060","Закрыта","27.07.2021 10:35:15","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:35:15","нет","252","OBO","252","1"
"TT16434066","Закрыта","27.07.2021 10:35:23","Администрирование","Администрирование B2C","Переоформление по смерти Абонента","01.08.2021 10:35:23","нет","259","OBO","259","1"
"TT16434068","Закрыта","27.07.2021 10:35:38","Претензия","CCB","Обратная связь на работу оператора КЦ","30.07.2021 10:35:38","нет","9950","Мониторинг","9950","1"
"TT16434069","Закрыта","27.07.2021 10:35:42","Претензия","Тарификация","Роуминг","31.07.2021 10:35:42","нет","132","OBO","132","1"
"TT16434070","Закрыта","27.07.2021 10:35:47","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:35:47","нет","287","OBO","287","1"
"TT16434071","Закрыта","27.07.2021 10:35:54","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:35:54","нет","225","OBO","225","1"
"TT16434072","Закрыта","27.07.2021 10:35:58","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","26.11.2021 2:35:58","нет","986","Technology TT","986","1"
"TT16434073","Закрыта","27.07.2021 10:36:02","Претензия","SMS нотификации от компании Теле2","Некорректный текст","31.07.2021 10:36:02","нет","5721","OBO","5721","1"
"TT16434074","Закрыта","27.07.2021 10:36:15","Администрирование","Администрирование B2B","Подключение услуги РТК ШПД","20.08.2021 10:36:15","нет","18331","CKBO B2B","18331","1"
"TT16434075","Закрыта","27.07.2021 10:36:18","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:36:18","нет","219","OBO","219","1"
"TT16434076","Закрыта","27.07.2021 10:36:20","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:36:20","нет","222","OBO","222","1"
"TT16434077","Закрыта","27.07.2021 10:36:26","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:36:26","нет","218","OBO","218","1"
"TT16434078","Закрыта","27.07.2021 10:36:26","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:36:26","нет","2120","OBO","2120","1"
"TT16434079","Закрыта","27.07.2021 10:36:39","Претензия","MNP","Отмена ошибочно-перенесенного номера","30.07.2021 10:36:39","нет","3163","OBO","3163","1"
"TT16434080","Закрыта","27.07.2021 10:36:45","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","28.07.2021 10:36:45","нет","1238","B2B Admin","1238","1"
"TT16434081","Закрыта","27.07.2021 10:36:46","Администрирование","Администрирование B2C","Переформление по смерти абонента","01.08.2021 10:36:46","нет","1174","OBO","1174","1"
"TT16434082","Закрыта","27.07.2021 10:36:54","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","26.09.2021 10:36:54","нет","76862","OBO","76856","2"
"TT16434082","Закрыта","27.07.2021 10:36:54","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","26.09.2021 10:36:54","нет","76862","Координатор OBO","6","1"
"TT16434083","Закрыта","27.07.2021 10:36:56","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:36:56","нет","256","OBO","256","1"
"TT16434084","Закрыта","27.07.2021 10:36:57","Претензия","CCB","Жалоба на сотрудника телемаркетинга","28.07.2021 10:36:57","нет","985","Technology TT","985","1"
"TT16434085","Закрыта","27.07.2021 10:36:58","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:36:58","нет","2517","OBO","2517","1"
"TT16434086","Закрыта","27.07.2021 10:36:59","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:36:59","нет","221","OBO","221","1"
"TT16434087","Закрыта","27.07.2021 10:37:22","Администрирование","Администрирование B2B","Смена тарифного плана","27.07.2021 22:37:22","нет","307","B2B Admin","307","1"
"TT16434088","Закрыта","27.07.2021 10:37:29","Претензия","Бонусная программа","Программа Больше","03.08.2021 10:37:29","нет","2695","OBO","2694","2"
"TT16434088","Закрыта","27.07.2021 10:37:29","Претензия","Бонусная программа","Программа Больше","03.08.2021 10:37:29","нет","2695","LoyaltyProgram","1","1"
"TT16434089","Закрыта","27.07.2021 10:37:33","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:37:33","нет","219","OBO","219","1"
"TT16434090","Закрыта","27.07.2021 10:37:35","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:37:35","нет","2516","OBO","2516","1"
"TT16434091","Закрыта","27.07.2021 10:37:43","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","26.11.2021 2:37:43","нет","984","Technology TT","984","1"
"TT16434092","Закрыта","27.07.2021 10:37:48","Администрирование","Администрирование B2B","Заявка от действующего клиента","28.07.2021 10:37:48","нет","25","Telesales","25","1"
"TT16434094","Закрыта","27.07.2021 10:37:51","Претензия","MNP","Отмена переноса по желанию абонента B2B OUT (входящий)","28.07.2021 10:37:51","нет","74","Чел_MNP","74","1"
"TT16434095","Закрыта","27.07.2021 10:37:59","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:37:59","нет","257","OBO","257","1"
"TT16434096","Закрыта","27.07.2021 10:38:01","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:38:01","нет","2522","OBO","2522","1"
"TT16434097","Закрыта","27.07.2021 10:38:21","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","26.11.2021 2:38:21","нет","746","Technology TT","746","1"
"TT16434098","Закрыта","27.07.2021 10:38:24","Администрирование","Администрирование B2C","Регистрационная форма","29.07.2021 10:38:24","нет","2769","OBO","2769","1"
"TT16434099","Закрыта","27.07.2021 10:38:34","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:38:34","нет","254","OBO","254","1"
"TT16434100","Закрыта","27.07.2021 10:38:34","Претензия","Письменная претензия","Ответ на письменную претензию","26.08.2021 10:38:34","нет","1574","OBO","1574","1"
"TT16434101","Закрыта","27.07.2021 10:38:35","Администрирование","Администрирование B2B","Создание/Изменение/Отключение Корпоративной АТС","30.07.2021 18:38:35","нет","245","Corp MOS","14","1"
"TT16434101","Закрыта","27.07.2021 10:38:35","Администрирование","Администрирование B2B","Создание/Изменение/Отключение Корпоративной АТС","30.07.2021 18:38:35","нет","245","B2B Admin","231","1"
"TT16434102","Закрыта","27.07.2021 10:38:43","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","26.09.2021 10:38:43","нет","73936","OBO","73931","2"
"TT16434102","Закрыта","27.07.2021 10:38:43","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","26.09.2021 10:38:43","нет","73936","Координатор OBO","5","1"
"TT16434103","Закрыта","27.07.2021 10:38:49","Администрирование","Администрирование B2B","Нестандартное обращение","30.07.2021 10:38:49","нет","250","Corp EKT","250","1"
"TT16434104","Закрыта","27.07.2021 10:38:52","Претензия","NPS","Передача данных - Нет соединения","27.07.2022 10:38:52","нет","983","NPS","983","1"
"TT16434105","Закрыта","27.07.2021 10:38:59","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:38:59","нет","423","FO MOS","423","1"
"TT16434105","Закрыта","27.07.2021 10:38:59","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:38:59","нет","423","BO MOS","0","1"
"TT16434106","Закрыта","27.07.2021 10:39:08","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","26.11.2021 2:39:08","нет","982","Technology TT","982","1"
"TT16434107","Закрыта","27.07.2021 10:39:23","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:39:23","нет","257","OBO","257","1"
"TT16434108","Закрыта","27.07.2021 10:39:26","Администрирование","Администрирование B2C","Регистрационная форма","29.07.2021 10:39:26","нет","2776","OBO","2776","1"
"TT16434109","Закрыта","27.07.2021 10:39:33","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","01.08.2021 10:39:33","нет","6887","OBO","6887","1"
"TT16434110","Закрыта","27.07.2021 10:39:36","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","26.11.2021 2:39:36","нет","982","Technology TT","982","1"
"TT16434112","Закрыта","27.07.2021 10:39:40","Администрирование","Администрирование B2C","Перечисление на номер телефона","11.08.2021 10:39:40","нет","2826","OBO","2826","1"
"TT16434113","Закрыта","27.07.2021 10:39:41","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:39:41","нет","2525","OBO","2525","1"
"TT16434117","Закрыта","27.07.2021 10:39:54","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:39:54","нет","1813","OBO","1813","1"
"TT16434119","Закрыта","27.07.2021 10:40:06","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:40:06","нет","2281","OBO","2281","1"
"TT16434120","Закрыта","27.07.2021 10:40:09","Претензия","Проблемы с платежами","Автоплатеж","30.07.2021 10:40:09","нет","1324","OBO","1324","1"
"TT16434121","Закрыта","27.07.2021 10:40:11","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:40:11","нет","215","OBO","215","1"
"TT16434122","Закрыта","27.07.2021 10:40:25","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:40:25","нет","283","OBO","283","1"
"TT16434124","Закрыта","27.07.2021 10:40:34","Претензия","NPS","Передача данных - Низкая скорость","27.07.2022 10:40:34","нет","981","NPS","981","1"
"TT16434125","Закрыта","27.07.2021 10:40:36","Администрирование","Администрирование B2C","Ошибочный наличный платёж","27.07.2021 18:40:36","нет","137","OBO","137","1"
"TT16434126","Закрыта","27.07.2021 10:40:36","Претензия","NPS","Телефония – Обрыв звонка","27.07.2022 10:40:36","нет","981","NPS","981","1"
"TT16434127","Закрыта","27.07.2021 10:40:42","Претензия","CCB","Обратная связь на работу оператора КЦ","30.07.2021 10:40:42","нет","11405","Мониторинг","11405","1"
"TT16434129","Закрыта","27.07.2021 10:40:47","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:40:47","нет","265","OBO","265","1"
"TT16434131","Закрыта","27.07.2021 10:40:54","Администрирование","Администрирование B2B","Создание/Изменение/Отключение Корпоративной АТС","27.07.2021 18:40:54","нет","213","B2B Admin","213","1"
"TT16434132","Закрыта","27.07.2021 10:41:02","Администрирование","Администрирование B2C","Корректировка регистрационных данных","29.07.2021 10:41:02","нет","1976","OBO","1976","1"
"TT16434133","Закрыта","27.07.2021 10:41:04","Администрирование","Администрирование B2B","Угроза оттока MNP OUT","28.07.2021 10:41:04","нет","11613","Corp SPB","11613","1"
"TT16434134","Закрыта","27.07.2021 10:41:04","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 22:41:04","нет","238","OBO","238","1"
"TT16434135","Закрыта","27.07.2021 10:41:24","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:41:24","нет","285","OBO","285","1"
"TT16434136","Закрыта","27.07.2021 10:41:25","Претензия","NPS","Передача данных - Низкая скорость","27.07.2022 10:41:25","нет","980","NPS","980","1"
"TT16434137","Закрыта","27.07.2021 10:41:36","Администрирование","Администрирование B2C","Запрос на возврат денежных средств. Мошенничество","11.08.2021 10:41:36","нет","8511","OBO","8511","1"
"TT16434138","Закрыта","27.07.2021 10:41:37","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:41:37","нет","4200","OBO","4200","1"
"TT16434139","Закрыта","27.07.2021 10:41:44","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 10:41:44","нет","272","OBO","272","1"
