"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16408894","Закрыта","24.07.2021 9:40:51","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 9:40:51","нет","7667","Мониторинг","7667","1"
"TT16408926","Закрыта","24.07.2021 9:44:48","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 9:44:48","нет","7123","OBO","7123","1"
"TT16409007","Закрыта","24.07.2021 9:55:04","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 9:55:04","нет","7154","Мониторинг","7154","1"
"TT16409008","Закрыта","24.07.2021 9:55:08","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 9:55:08","нет","7156","Мониторинг","7156","1"
"TT16409020","Закрыта","24.07.2021 9:56:22","Претензия","Телефония","Тишина МГ/МН","07.08.2021 9:56:22","нет","7849","Tech MOS","3013","1"
"TT16409020","Закрыта","24.07.2021 9:56:22","Претензия","Телефония","Тишина МГ/МН","07.08.2021 9:56:22","нет","7849","OBO","4836","1"
"TT16409024","Закрыта","24.07.2021 9:57:24","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 9:57:24","нет","7221","Мониторинг","7221","1"
"TT16409026","Закрыта","24.07.2021 9:57:42","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 9:57:42","нет","7670","Мониторинг","7670","1"
"TT16409187","Закрыта","24.07.2021 10:22:04","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 10:22:04","нет","7094","OBO","7094","1"
"TT16409191","Закрыта","24.07.2021 10:22:37","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.07.2021 10:22:37","нет","4413","FO MOS","4232","1"
"TT16409191","Закрыта","24.07.2021 10:22:37","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.07.2021 10:22:37","нет","4413","BO MOS","181","2"
"TT16409237","Закрыта","24.07.2021 10:28:02","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 10:28:02","нет","7245","Мониторинг","7245","1"
"TT16409279","Закрыта","24.07.2021 10:35:50","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 10:35:50","да","7265","Мониторинг","7265","1"
"TT16409298","Закрыта","24.07.2021 10:39:12","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 10:39:12","нет","7257","Мониторинг","7257","1"
"TT16409342","Закрыта","24.07.2021 10:45:44","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 10:45:44","нет","7087","OBO","7087","1"
"TT16409365","Закрыта","24.07.2021 10:50:02","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 10:50:02","нет","7272","Мониторинг","7272","1"
"TT16409366","Закрыта","24.07.2021 10:50:12","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 10:50:12","нет","7199","Мониторинг","7199","1"
"TT16409419","Закрыта","24.07.2021 10:55:42","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 10:55:42","нет","7083","OBO","7083","1"
"TT16409437","Закрыта","24.07.2021 10:58:27","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 10:58:27","нет","7543","Мониторинг","7543","1"
"TT16409447","Закрыта","24.07.2021 10:59:40","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 10:59:40","нет","7080","OBO","7080","1"
"TT16409545","Закрыта","24.07.2021 11:05:31","MVNO","Телефония (MVNO)","Шумы, помехи","27.07.2021 11:05:31","нет","7483","OBO","47","3"
"TT16409545","Закрыта","24.07.2021 11:05:31","MVNO","Телефония (MVNO)","Шумы, помехи","27.07.2021 11:05:31","нет","7483","Tech ROS","4001","1"
"TT16409545","Закрыта","24.07.2021 11:05:31","MVNO","Телефония (MVNO)","Шумы, помехи","27.07.2021 11:05:31","нет","7483","TTK L2","3435","2"
"TT16409650","Закрыта","24.07.2021 11:17:09","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 11:17:09","нет","7150","Мониторинг","7150","1"
"TT16409703","Закрыта","24.07.2021 11:21:33","Претензия","Мобильные переводы и оплата","Деньги списались, но не поступили получателю","29.07.2021 11:21:33","нет","206","OBO","206","1"
"TT16409818","Закрыта","24.07.2021 11:34:50","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 11:34:50","нет","7141","Мониторинг","7141","1"
"TT16409850","Закрыта","24.07.2021 11:37:51","Претензия","Интернет магазин","Жалоба на работу точки обслуживания ","27.07.2021 11:37:51","нет","7182","OBO","2803","2"
"TT16409850","Закрыта","24.07.2021 11:37:51","Претензия","Интернет магазин","Жалоба на работу точки обслуживания ","27.07.2021 11:37:51","нет","7182","Интернет магазин МР Урал","4379","2"
"TT16409925","Закрыта","24.07.2021 11:44:30","Администрирование","Администрирование B2C","Корректировка РФА","26.07.2021 11:44:30","да","2595","OBO","2595","1"
"TT16410092","Закрыта","24.07.2021 11:59:14","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 11:59:14","да","7317","OBO","7317","1"
"TT16410100","Закрыта","24.07.2021 11:59:34","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 11:59:34","нет","7108","OBO","7108","1"
"TT16410135","Закрыта","24.07.2021 12:03:21","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 12:03:21","нет","7134","Мониторинг","7134","1"
"TT16410136","Закрыта","24.07.2021 12:03:22","Претензия","Мобильные переводы и оплата","Не удалось выполнить перевод/платеж","29.07.2021 12:03:22","нет","36","OBO","36","1"
"TT16410137","Закрыта","24.07.2021 12:03:44","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 12:03:44","нет","7108","OBO","7108","1"
"TT16410165","Закрыта","24.07.2021 12:06:54","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 12:06:54","нет","7142","Мониторинг","7142","1"
"TT16410192","Закрыта","24.07.2021 12:09:01","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 12:09:01","нет","7156","Мониторинг","7156","1"
"TT16410259","Закрыта","24.07.2021 12:14:45","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 12:14:45","нет","7219","Мониторинг","7219","1"
"TT16410276","Закрыта","24.07.2021 12:16:18","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 12:16:18","нет","7178","Мониторинг","7178","1"
"TT16410298","Закрыта","24.07.2021 12:18:04","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 12:18:04","нет","7067","Мониторинг","7067","1"
"TT16410332","Закрыта","24.07.2021 12:21:06","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 12:21:06","нет","7142","Мониторинг","7142","1"
"TT16410411","Закрыта","24.07.2021 12:27:25","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 12:27:25","нет","7127","Мониторинг","7127","1"
"TT16410442","Закрыта","24.07.2021 12:29:28","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 12:29:28","нет","7119","Мониторинг","7119","1"
"TT16410456","Закрыта","24.07.2021 12:30:35","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 12:30:35","нет","7110","Мониторинг","7110","1"
"TT16410505","Закрыта","24.07.2021 12:34:16","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 12:34:16","нет","7062","Мониторинг","7062","1"
"TT16410522","Закрыта","24.07.2021 12:35:48","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 12:35:48","нет","7086","Мониторинг","7086","1"
"TT16410659","Закрыта","24.07.2021 12:46:38","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 12:46:38","нет","7092","OBO","7092","1"
"TT16410704","Закрыта","24.07.2021 12:50:12","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 12:50:12","нет","7107","OBO","7107","1"
"TT16410796","Закрыта","24.07.2021 12:57:13","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 12:57:13","нет","7111","OBO","7111","1"
"TT16410820","Закрыта","24.07.2021 12:59:27","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.07.2021 12:59:27","нет","6853","OBO","6853","1"
"TT16410834","Закрыта","24.07.2021 12:59:57","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 12:59:57","нет","7041","Мониторинг","7041","1"
"TT16410862","Закрыта","24.07.2021 13:02:10","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 13:02:10","нет","7098","OBO","7098","1"
"TT16410891","Закрыта","24.07.2021 13:03:40","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 13:03:40","нет","7199","Мониторинг","7199","1"
"TT16410962","Закрыта","24.07.2021 13:08:26","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 13:08:26","нет","7210","Мониторинг","7210","1"
"TT16411015","Закрыта","24.07.2021 13:12:41","Администрирование","Администрирование B2B","Расторжение договора (полное) - Удержание","25.07.2021 13:12:41","нет","6935","Corp KRA","2","1"
"TT16411015","Закрыта","24.07.2021 13:12:41","Администрирование","Администрирование B2B","Расторжение договора (полное) - Удержание","25.07.2021 13:12:41","нет","6935","B2B Admin","6933","1"
"TT16411035","Закрыта","24.07.2021 13:14:10","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 13:14:10","нет","7212","Мониторинг","7212","1"
"TT16411073","Закрыта","24.07.2021 13:16:39","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 13:16:39","нет","7034","Мониторинг","7034","1"
"TT16411177","Закрыта","24.07.2021 13:24:36","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 13:24:36","нет","7346","Мониторинг","7346","1"
"TT16411300","Закрыта","24.07.2021 13:33:07","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 13:33:07","нет","7308","Мониторинг","7308","1"
"TT16411319","Закрыта","24.07.2021 13:34:20","Претензия","MNP","Ошибка дилера","29.07.2021 13:34:20","нет","6867","OBO","6867","1"
"TT16411373","Закрыта","24.07.2021 13:37:19","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.07.2021 13:37:19","нет","6953","BO MOS","6953","1"
"TT16411375","Закрыта","24.07.2021 13:38:07","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 13:38:07","нет","7326","Мониторинг","7326","1"
"TT16411407","Закрыта","24.07.2021 13:40:42","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","01.08.2021 13:40:42","нет","6980","CKBO B2B","6955","2"
"TT16411407","Закрыта","24.07.2021 13:40:42","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","01.08.2021 13:40:42","нет","6980","Corp KRA","25","1"
"TT16411418","Закрыта","24.07.2021 13:41:02","Претензия","Интернет магазин","Жалоба на работу точки обслуживания ","27.07.2021 13:41:02","нет","7396","Интернет магазин МР Волга","22","1"
"TT16411418","Закрыта","24.07.2021 13:41:02","Претензия","Интернет магазин","Жалоба на работу точки обслуживания ","27.07.2021 13:41:02","нет","7396","Интернет магазин МР СЗ","2945","1"
"TT16411418","Закрыта","24.07.2021 13:41:02","Претензия","Интернет магазин","Жалоба на работу точки обслуживания ","27.07.2021 13:41:02","нет","7396","OBO","4429","2"
"TT16411423","Закрыта","24.07.2021 13:41:13","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 13:41:13","нет","7872","Мониторинг","7872","1"
"TT16411546","Закрыта","24.07.2021 13:49:52","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 13:49:52","нет","7885","Мониторинг","7885","1"
"TT16411638","Закрыта","24.07.2021 13:55:34","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 13:55:34","нет","7886","Мониторинг","7886","1"
"TT16411655","Закрыта","24.07.2021 13:56:20","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 13:56:20","нет","7104","OBO","7104","1"
"TT16411758","Закрыта","24.07.2021 14:03:21","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 14:03:21","нет","7339","Мониторинг","7339","1"
"TT16411776","Закрыта","24.07.2021 14:04:30","Администрирование","Администрирование B2B","Вопрос по ликвидации","27.07.2021 14:04:30","нет","6841","Corp TUM","6841","1"
"TT16411935","Закрыта","24.07.2021 14:24:44","Администрирование","Администрирование B2C","Ошибочный наличный платёж","07.08.2021 22:24:44","нет","6638","OBO","6638","1"
"TT16411994","Закрыта","24.07.2021 14:34:31","Администрирование","Администрирование B2C","Корректировка РФА","26.07.2021 14:34:31","да","2789","OBO","2789","1"
"TT16412176","Закрыта","24.07.2021 15:06:08","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 15:06:08","нет","7047","OBO","7047","1"
"TT16412197","Закрыта","24.07.2021 15:11:40","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.07.2021 15:11:40","нет","2547","OBO","2547","1"
"TT16412247","Закрыта","24.07.2021 15:18:09","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 15:18:09","нет","7040","OBO","7040","1"
"TT16412264","Закрыта","24.07.2021 15:21:35","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 15:21:35","нет","7044","OBO","7044","1"
"TT16412319","Закрыта","24.07.2021 15:28:43","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 15:28:43","нет","7183","Мониторинг","7183","1"
"TT16412329","Закрыта","24.07.2021 15:30:07","Претензия","MNP","В заявлении отказано – есть долг - техническая","27.07.2021 15:30:07","да","7260","OBO","2948","2"
"TT16412329","Закрыта","24.07.2021 15:30:07","Претензия","MNP","В заявлении отказано – есть долг - техническая","27.07.2021 15:30:07","да","7260","Billing Support","4235","4"
"TT16412329","Закрыта","24.07.2021 15:30:07","Претензия","MNP","В заявлении отказано – есть долг - техническая","27.07.2021 15:30:07","да","7260","VAS Service Platform","77","2"
"TT16412377","Закрыта","24.07.2021 15:34:46","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 15:34:46","нет","6736","Мониторинг","6736","1"
"TT16412411","Закрыта","24.07.2021 15:37:24","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 15:37:24","нет","7201","Мониторинг","7201","1"
"TT16412427","Закрыта","24.07.2021 15:39:59","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 15:39:59","нет","7219","Мониторинг","7219","1"
"TT16412442","Закрыта","24.07.2021 15:41:58","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 15:41:58","нет","7263","Мониторинг","7263","1"
"TT16412445","Закрыта","24.07.2021 15:42:11","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 15:42:11","нет","7381","Мониторинг","7381","1"
"TT16412493","Закрыта","24.07.2021 15:46:46","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 15:46:46","нет","7422","Мониторинг","7422","1"
"TT16412510","Закрыта","24.07.2021 15:48:47","MVNO","Сеть (MVNO)","Поиск сети","27.07.2021 15:48:47","нет","7285","RT L2","4725","1"
"TT16412510","Закрыта","24.07.2021 15:48:47","MVNO","Сеть (MVNO)","Поиск сети","27.07.2021 15:48:47","нет","7285","Tech PNZ","2311","1"
"TT16412510","Закрыта","24.07.2021 15:48:47","MVNO","Сеть (MVNO)","Поиск сети","27.07.2021 15:48:47","нет","7285","OBO","249","2"
"TT16412520","Закрыта","24.07.2021 15:49:39","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 15:49:39","нет","7440","Мониторинг","7440","1"
"TT16412547","Закрыта","24.07.2021 15:53:03","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 15:53:03","нет","6999","Мониторинг","6999","1"
"TT16412562","Закрыта","24.07.2021 15:54:00","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 15:54:00","нет","7016","OBO","7016","1"
"TT16412595","Закрыта","24.07.2021 15:58:28","MVNO","Телефония (MVNO)","Обрыв звонка","27.07.2021 15:58:28","нет","7275","RT L2","4437","1"
"TT16412595","Закрыта","24.07.2021 15:58:28","MVNO","Телефония (MVNO)","Обрыв звонка","27.07.2021 15:58:28","нет","7275","Tech NIN","0","1"
"TT16412595","Закрыта","24.07.2021 15:58:28","MVNO","Телефония (MVNO)","Обрыв звонка","27.07.2021 15:58:28","нет","7275","OBO","2838","2"
"TT16412622","Закрыта","24.07.2021 16:01:58","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 16:01:58","нет","7186","Мониторинг","7186","1"
"TT16412641","Закрыта","24.07.2021 16:04:40","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 16:04:40","нет","7587","Мониторинг","7587","1"
"TT16412646","Закрыта","24.07.2021 16:05:13","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.07.2021 16:05:13","нет","6729","OBO","6729","1"
"TT16412676","Закрыта","24.07.2021 16:08:03","Претензия","Контент","Абонент ничего не заказывал","27.07.2021 4:08:03","да","1386","OBO","1386","1"
"TT16412724","Закрыта","24.07.2021 16:12:53","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 16:12:53","нет","7009","OBO","7009","1"
"TT16412747","Закрыта","24.07.2021 16:15:05","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 16:15:05","нет","7599","Мониторинг","7599","1"
"TT16412776","Закрыта","24.07.2021 16:18:27","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 16:18:27","нет","7615","Мониторинг","7615","1"
"TT16412888","Закрыта","24.07.2021 16:32:18","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 16:32:18","нет","7791","Мониторинг","7791","1"
"TT16412901","Закрыта","24.07.2021 16:34:00","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 16:34:00","нет","7768","Мониторинг","7768","1"
"TT16412935","Закрыта","24.07.2021 16:37:03","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 16:37:03","нет","7772","Мониторинг","7772","1"
"TT16412963","Закрыта","24.07.2021 16:39:40","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 16:39:40","нет","7778","Мониторинг","7778","1"
"TT16412977","Закрыта","24.07.2021 16:41:32","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 16:41:32","нет","7790","Мониторинг","7790","1"
"TT16412994","Закрыта","24.07.2021 16:44:40","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 16:44:40","нет","7803","Мониторинг","7803","1"
"TT16413015","Закрыта","24.07.2021 16:47:16","Администрирование","Администрирование B2C","Ошибочный наличный платёж","08.08.2021 0:47:16","нет","6971","OBO","6969","2"
"TT16413015","Закрыта","24.07.2021 16:47:16","Администрирование","Администрирование B2C","Ошибочный наличный платёж","08.08.2021 0:47:16","нет","6971","ФЗ-115","2","1"
"TT16413018","Закрыта","24.07.2021 16:48:25","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 16:48:25","да","6677","Мониторинг","6677","1"
"TT16413044","Закрыта","24.07.2021 16:52:47","Администрирование","Администрирование B2C","Переоформление по смерти Абонента","29.07.2021 16:52:47","нет","4218","FO MOS","145","1"
"TT16413044","Закрыта","24.07.2021 16:52:47","Администрирование","Администрирование B2C","Переоформление по смерти Абонента","29.07.2021 16:52:47","нет","4218","OBO","4037","1"
"TT16413044","Закрыта","24.07.2021 16:52:47","Администрирование","Администрирование B2C","Переоформление по смерти Абонента","29.07.2021 16:52:47","нет","4218","BO MOS","36","1"
"TT16413097","Закрыта","24.07.2021 16:59:19","Администрирование","Администрирование B2C","Переоформление по смерти Абонента","29.07.2021 16:59:19","нет","4085","OBO","4035","1"
"TT16413097","Закрыта","24.07.2021 16:59:19","Администрирование","Администрирование B2C","Переоформление по смерти Абонента","29.07.2021 16:59:19","нет","4085","FO MOS","14","1"
"TT16413097","Закрыта","24.07.2021 16:59:19","Администрирование","Администрирование B2C","Переоформление по смерти Абонента","29.07.2021 16:59:19","нет","4085","BO MOS","36","1"
"TT16413098","Закрыта","24.07.2021 16:59:19","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 16:59:19","нет","7005","OBO","7005","1"
"TT16413111","Закрыта","24.07.2021 17:00:52","Администрирование","ГОЗ (corpzapros)","Вопросы по договору ","25.07.2021 17:00:52","нет","7098","Corp MUR","7098","1"
"TT16413165","Закрыта","24.07.2021 17:11:31","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.07.2021 17:11:31","да","4241","OBO","4241","1"
"TT16413181","Закрыта","24.07.2021 17:15:21","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 17:15:21","нет","7159","Мониторинг","7159","1"
"TT16413252","Закрыта","24.07.2021 17:27:22","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 17:27:22","нет","7412","Мониторинг","7412","1"
"TT16413281","Закрыта","24.07.2021 17:33:39","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 17:33:39","нет","6939","OBO","6939","1"
"TT16413323","Закрыта","24.07.2021 17:41:49","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.07.2021 17:41:49","нет","6752","BO MOS","6752","1"
"TT16413385","Закрыта","24.07.2021 17:52:09","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.07.2021 17:52:09","нет","6626","OBO","6626","1"
"TT16413504","Закрыта","24.07.2021 18:13:55","Претензия","Передача данных","Нет соединения 4G","10.08.2021 18:13:55","нет","6921","OBO","6917","2"
"TT16413504","Закрыта","24.07.2021 18:13:55","Претензия","Передача данных","Нет соединения 4G","10.08.2021 18:13:55","нет","6921","Tech VLD","4","1"
"TT16413517","Закрыта","24.07.2021 18:15:45","Администрирование","Администрирование B2C","Ошибочный наличный платёж","08.08.2021 2:15:45","нет","6852","ФЗ-115","3","1"
"TT16413517","Закрыта","24.07.2021 18:15:45","Администрирование","Администрирование B2C","Ошибочный наличный платёж","08.08.2021 2:15:45","нет","6852","OBO","6849","2"
"TT16413554","Закрыта","24.07.2021 18:22:14","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 18:22:14","нет","7516","Мониторинг","7516","1"
"TT16413577","Закрыта","24.07.2021 18:27:37","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 18:27:37","нет","7694","Мониторинг","7694","1"
"TT16413715","Закрыта","24.07.2021 18:53:17","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 18:53:17","нет","6864","Мониторинг","6864","1"
"TT16413772","Закрыта","24.07.2021 19:02:39","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 19:02:39","нет","6859","Мониторинг","6859","1"
"TT16413796","Закрыта","24.07.2021 19:07:20","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 19:07:20","нет","6860","Мониторинг","6860","1"
"TT16413840","Закрыта","24.07.2021 19:13:28","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 19:13:28","нет","6857","Мониторинг","6857","1"
"TT16413872","Закрыта","24.07.2021 19:18:53","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 19:18:53","нет","6857","Мониторинг","6857","1"
"TT16413943","Закрыта","24.07.2021 19:30:05","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 19:30:05","нет","6636","Мониторинг","6636","1"
"TT16413968","Закрыта","24.07.2021 19:33:35","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 19:33:35","нет","6646","Мониторинг","6646","1"
"TT16414076","Закрыта","24.07.2021 19:54:52","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 19:54:52","нет","6827","Мониторинг","6827","1"
"TT16414088","Закрыта","24.07.2021 19:57:12","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 19:57:12","нет","7227","Мониторинг","7227","1"
"TT16414111","Закрыта","24.07.2021 19:59:40","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 19:59:40","нет","6619","Мониторинг","6619","1"
"TT16414132","Закрыта","24.07.2021 20:02:54","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 20:02:54","нет","6832","Мониторинг","6832","1"
"TT16414165","Закрыта","24.07.2021 20:08:56","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 20:08:56","нет","6836","Мониторинг","6836","1"
"TT16414190","Закрыта","24.07.2021 20:11:46","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","29.07.2021 20:11:46","нет","6843","OBO","6843","1"
"TT16414365","Закрыта","24.07.2021 20:34:35","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 20:34:35","нет","6683","Мониторинг","6683","1"
"TT16415356","Закрыта","24.07.2021 23:00:02","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 23:00:02","нет","7092","Мониторинг","7092","1"
"TT16415598","Закрыта","24.07.2021 23:51:46","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 23:51:46","нет","6322","Мониторинг","6322","1"
"TT16415616","Закрыта","24.07.2021 23:56:49","Претензия","CCB","Обратная связь на работу оператора КЦ","27.07.2021 23:56:49","нет","6331","Мониторинг","6331","1"
"TT16415650","Закрыта","25.07.2021 0:12:07","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 0:12:07","нет","6504","Мониторинг","6504","1"
"TT16415779","Закрыта","25.07.2021 1:03:01","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 1:03:01","нет","6462","Мониторинг","6462","1"
"TT16415780","Закрыта","25.07.2021 1:03:03","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 1:03:03","нет","6355","Мониторинг","6355","1"
"TT16415864","Закрыта","25.07.2021 1:45:59","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 1:45:59","нет","6426","Мониторинг","6426","1"
"TT16415870","Закрыта","25.07.2021 1:48:54","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 1:48:54","нет","6430","Мониторинг","6430","1"
"TT16416705","Закрыта","25.07.2021 6:56:15","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 6:56:15","нет","6629","Мониторинг","6629","1"
"TT16416822","Закрыта","25.07.2021 7:29:49","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","30.07.2021 7:29:49","нет","6418","OBO","6418","1"
"TT16417020","Закрыта","25.07.2021 8:05:09","Претензия","Мобильные переводы и оплата","Деньги списались, но не поступили получателю","30.07.2021 8:05:09","нет","5891","OBO","5891","1"
"TT16417027","Закрыта","25.07.2021 8:05:51","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 8:05:51","нет","6507","Мониторинг","6507","1"
