"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16312739","Закрыта","13.07.2021 9:34:35","Администрирование","Администрирование B2C","Перечисление на номер телефона","28.07.2021 9:34:35","нет","19357","OBO","19357","1"
"TT16312787","Закрыта","13.07.2021 9:39:15","Претензия","Телефония","Шумы, помехи","27.07.2021 9:39:15","нет","18978","OBO","14849","1"
"TT16312787","Закрыта","13.07.2021 9:39:15","Претензия","Телефония","Шумы, помехи","27.07.2021 9:39:15","нет","18978","Tech TOM","4129","1"
"TT16313231","Закрыта","13.07.2021 10:24:36","Администрирование","Администрирование B2C","Перечисление на номер телефона","28.07.2021 10:24:36","нет","19353","OBO","19353","1"
"TT16313291","Закрыта","13.07.2021 10:30:08","Администрирование","Администрирование B2C","Перечисление на номер телефона","28.07.2021 10:30:08","нет","19365","OBO","19365","1"
"TT16313402","Закрыта","13.07.2021 10:42:11","Администрирование","Администрирование B2C","Перечисление на номер телефона","28.07.2021 10:42:11","нет","19360","OBO","19360","1"
"TT16313576","Закрыта","13.07.2021 10:56:52","Администрирование","Администрирование B2C","Перечисление на номер телефона","28.07.2021 10:56:52","нет","19367","OBO","19367","1"
"TT16313782","Закрыта","13.07.2021 11:15:56","Претензия","Сеть","Поиск сети","27.07.2021 11:15:56","нет","18763","OBO","18575","1"
"TT16313782","Закрыта","13.07.2021 11:15:56","Претензия","Сеть","Поиск сети","27.07.2021 11:15:56","нет","18763","Tech NIN","188","1"
"TT16313870","Закрыта","13.07.2021 11:22:51","Претензия","Сеть","Поиск сети","27.07.2021 11:22:51","нет","18774","OBO","18593","1"
"TT16313870","Закрыта","13.07.2021 11:22:51","Претензия","Сеть","Поиск сети","27.07.2021 11:22:51","нет","18774","Tech NIN","181","1"
"TT16313943","Закрыта","13.07.2021 11:29:56","Претензия","Сеть","Поиск сети","30.07.2021 11:29:56","нет","18836","OBO","14426","1"
"TT16313943","Закрыта","13.07.2021 11:29:56","Претензия","Сеть","Поиск сети","30.07.2021 11:29:56","нет","18836","Tech MOS","220","1"
"TT16313943","Закрыта","13.07.2021 11:29:56","Претензия","Сеть","Поиск сети","30.07.2021 11:29:56","нет","18836","Tech MOS NWS","4190","1"
"TT16313960","Закрыта","13.07.2021 11:31:23","Администрирование","Администрирование B2C","Перечисление на номер телефона","28.07.2021 11:31:23","нет","19341","OBO","19341","1"
"TT16314034","Закрыта","13.07.2021 11:37:55","Претензия","Сеть","Поиск сети","27.07.2021 11:37:55","нет","18813","OBO","17083","1"
"TT16314034","Закрыта","13.07.2021 11:37:55","Претензия","Сеть","Поиск сети","27.07.2021 11:37:55","нет","18813","Tech KOM","1730","1"
"TT16314168","Закрыта","13.07.2021 11:51:18","Претензия","Сеть","Поиск сети","27.07.2021 11:51:18","нет","19095","OBO","16461","1"
"TT16314168","Закрыта","13.07.2021 11:51:18","Претензия","Сеть","Поиск сети","27.07.2021 11:51:18","нет","19095","Tech NIN","2634","1"
"TT16314334","Закрыта","13.07.2021 12:06:33","Претензия","Телефония","Не поступают входящие вызовы","27.07.2021 12:06:33","нет","19093","Tech MUR","4445","1"
"TT16314334","Закрыта","13.07.2021 12:06:33","Претензия","Телефония","Не поступают входящие вызовы","27.07.2021 12:06:33","нет","19093","OBO","14648","1"
"TT16314354","Закрыта","13.07.2021 12:07:57","Претензия","Телефония","Шумы, помехи","27.07.2021 12:07:57","нет","19102","OBO","16484","1"
"TT16314354","Закрыта","13.07.2021 12:07:57","Претензия","Телефония","Шумы, помехи","27.07.2021 12:07:57","нет","19102","Tech NIN","2618","1"
"TT16315744","Закрыта","13.07.2021 14:14:37","Администрирование","Администрирование B2C","Переоформление на Пользователя ф.л","12.09.2021 14:14:37","нет","18400","OBO","18400","1"
"TT16315906","Закрыта","13.07.2021 14:28:39","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","12.09.2021 14:28:39","нет","18390","OBO","18390","1"
"TT16316190","Закрыта","13.07.2021 14:55:57","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","12.09.2021 14:55:57","нет","18377","OBO","18377","1"
"TT16316353","Закрыта","13.07.2021 15:12:12","Претензия","Письменная претензия","Ответ на письменную претензию","12.08.2021 15:12:12","нет","4379","OBO","4379","1"
"TT16316463","Закрыта","13.07.2021 15:24:55","Администрирование","Администрирование B2C","Запрос на возврат денежных средств. Мошенничество","28.07.2021 15:24:55","нет","18523","OBO","4048","1"
"TT16316463","Закрыта","13.07.2021 15:24:55","Администрирование","Администрирование B2C","Запрос на возврат денежных средств. Мошенничество","28.07.2021 15:24:55","нет","18523","ФЗ-115","14475","1"
"TT16316463","Закрыта","13.07.2021 15:24:55","Администрирование","Администрирование B2C","Запрос на возврат денежных средств. Мошенничество","28.07.2021 15:24:55","нет","18523","BO MOS","0","1"
"TT16316555","Закрыта","13.07.2021 15:35:50","Администрирование","Администрирование B2C","Возврат денежных средств","28.07.2021 15:35:50","нет","18546","BO MOS","18546","1"
"TT16316913","Закрыта","13.07.2021 16:10:24","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","28.07.2021 16:10:24","нет","18517","BO MOS","18517","1"
"TT16317104","Закрыта","13.07.2021 16:29:03","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","28.07.2021 16:29:03","нет","18505","BO MOS","18505","1"
"TT16317140","Закрыта","13.07.2021 16:32:28","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","28.07.2021 16:32:28","нет","18527","BO MOS","18527","1"
"TT16317148","Закрыта","13.07.2021 16:32:53","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","12.09.2021 16:32:53","нет","18305","OBO","18305","1"
"TT16317167","Закрыта","13.07.2021 16:35:14","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","12.09.2021 16:35:14","нет","18305","OBO","18305","1"
"TT16317300","Закрыта","13.07.2021 16:47:29","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","28.07.2021 16:47:29","нет","18532","BO MOS","18532","1"
"TT16317362","Закрыта","13.07.2021 16:53:14","Администрирование","Администрирование B2B","Расторжение договора (полное) - Удержание","17.07.2021 16:53:14","нет","17279","Corp LIP","15","4"
"TT16317362","Закрыта","13.07.2021 16:53:14","Администрирование","Администрирование B2B","Расторжение договора (полное) - Удержание","17.07.2021 16:53:14","нет","17279","OBO","29","1"
"TT16317362","Закрыта","13.07.2021 16:53:14","Администрирование","Администрирование B2B","Расторжение договора (полное) - Удержание","17.07.2021 16:53:14","нет","17279","B2B Admin","17235","3"
"TT16317927","Закрыта","13.07.2021 17:55:26","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","28.07.2021 17:55:26","нет","18470","BO MOS","18470","1"
"TT16318077","Закрыта","13.07.2021 18:16:28","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","12.09.2021 18:16:28","нет","18259","OBO","18259","1"
"TT16318276","Закрыта","13.07.2021 18:44:40","Администрирование","Администрирование B2C","Запрос на возврат денежных средств. Мошенничество","28.07.2021 18:44:40","нет","18427","BO MOS","18427","1"
"TT16318342","Закрыта","13.07.2021 18:54:23","Администрирование","Администрирование B2C","Запрос на возврат денежных средств. Мошенничество","28.07.2021 18:54:23","нет","18422","BO MOS","18422","1"
"TT16318489","Закрыта","13.07.2021 19:12:47","Администрирование","Администрирование B2C","Возврат денежных средств","28.07.2021 19:12:47","нет","18456","BO MOS","18456","1"
"TT16318739","Закрыта","13.07.2021 19:35:02","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","12.09.2021 19:35:02","нет","18196","OBO","18196","1"
"TT16319281","Закрыта","13.07.2021 20:40:42","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","28.07.2021 20:40:42","нет","18382","BO MOS","18382","1"
"TT16319310","Закрыта","13.07.2021 20:45:20","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","28.07.2021 20:45:20","нет","18367","BO MOS","18367","1"
"TT16320943","Закрыта","14.07.2021 7:08:07","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","13.09.2021 7:08:07","нет","17507","OBO","17507","1"
"TT16321302","Закрыта","14.07.2021 8:20:06","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 8:20:06","нет","17692","BO MOS","17692","1"
"TT16321972","Закрыта","14.07.2021 9:44:04","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","13.09.2021 9:44:04","нет","17464","OBO","17464","1"
"TT16322721","Закрыта","14.07.2021 10:52:05","Администрирование","Администрирование B2C","Прямой номер","17.07.2021 10:52:05","нет","17497","OBO","17497","1"
"TT16322767","Закрыта","14.07.2021 10:55:43","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","13.09.2021 10:55:43","нет","17589","OBO","17589","1"
"TT16322907","Закрыта","14.07.2021 11:07:21","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","13.09.2021 11:07:21","нет","17581","OBO","17581","1"
"TT16323108","Закрыта","14.07.2021 11:26:53","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 11:26:53","нет","17509","BO MOS","17509","1"
"TT16323113","Закрыта","14.07.2021 11:27:26","Администрирование","Администрирование B2C","Перечисление на номер телефона","29.07.2021 11:27:26","нет","17520","BO MOS","17520","1"
"TT16323186","Закрыта","14.07.2021 11:31:52","Претензия","MNP","Жалобы на отказ переноса со стороны оператора донора","22.07.2021 11:31:52","нет","16286","OBO","16005","3"
"TT16323186","Закрыта","14.07.2021 11:31:52","Претензия","MNP","Жалобы на отказ переноса со стороны оператора донора","22.07.2021 11:31:52","нет","16286","Corp ORL","281","3"
"TT16323230","Закрыта","14.07.2021 11:35:23","Администрирование","Администрирование B2C","Перечисление на номер телефона","29.07.2021 11:35:23","нет","17522","BO MOS","17522","1"
"TT16323251","Закрыта","14.07.2021 11:37:50","Администрирование","Документация В2С","Копии документов для Tele2","17.07.2021 11:37:50","да","15897","OBO","15897","1"
"TT16323313","Закрыта","14.07.2021 11:42:41","Администрирование","Администрирование B2C","Перечисление на номер телефона","29.07.2021 11:42:41","нет","17518","BO MOS","17518","1"
"TT16323365","Закрыта","14.07.2021 11:48:18","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","13.09.2021 11:48:18","нет","17589","OBO","17589","1"
"TT16323679","Закрыта","14.07.2021 12:09:50","Претензия","Претензии к дилеру","Отсутствие сим карт","21.07.2021 12:09:50","нет","9864","OBO","9864","1"
"TT16324091","Закрыта","14.07.2021 12:37:50","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 12:37:50","нет","17477","BO MOS","17477","1"
"TT16325134","Закрыта","14.07.2021 14:01:20","Администрирование","Администрирование B2C","Перечисление на номер телефона","29.07.2021 14:01:20","нет","17398","BO MOS","17398","1"
"TT16325751","Закрыта","14.07.2021 14:59:03","Претензия","Сеть","Поиск сети","28.07.2021 14:59:03","нет","16877","OBO","14300","1"
"TT16325751","Закрыта","14.07.2021 14:59:03","Претензия","Сеть","Поиск сети","28.07.2021 14:59:03","нет","16877","Tech TOM","2577","1"
"TT16326072","Закрыта","14.07.2021 15:28:09","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 15:28:09","нет","17319","BO MOS","17319","1"
"TT16327014","Закрыта","14.07.2021 16:47:15","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 16:47:15","нет","17268","BO MOS","17268","1"
"TT16327038","Закрыта","14.07.2021 16:49:13","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","22.07.2021 16:49:13","нет","9592","Corp YAR-CDMA","47","2"
"TT16327038","Закрыта","14.07.2021 16:49:13","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","22.07.2021 16:49:13","нет","9592","CKBO B2B","9545","3"
"TT16327699","Закрыта","14.07.2021 17:54:40","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 17:54:40","нет","17207","BO MOS","17207","1"
"TT16327786","Закрыта","14.07.2021 18:02:47","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 18:02:47","нет","17202","BO MOS","17202","1"
"TT16327831","Закрыта","14.07.2021 18:08:06","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 18:08:06","нет","17198","BO MOS","17198","1"
"TT16327853","Закрыта","14.07.2021 18:10:27","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 18:10:27","нет","17216","BO MOS","17216","1"
"TT16327868","Закрыта","14.07.2021 18:12:34","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 18:12:34","нет","17195","BO MOS","17195","1"
"TT16327910","Закрыта","14.07.2021 18:16:16","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 18:16:16","нет","17216","BO MOS","17216","1"
"TT16327919","Закрыта","14.07.2021 18:17:17","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 18:17:17","нет","17192","BO MOS","17192","1"
"TT16327999","Закрыта","14.07.2021 18:25:44","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 18:25:44","нет","17186","BO MOS","17186","1"
"TT16328030","Закрыта","14.07.2021 18:31:23","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 18:31:23","нет","17182","BO MOS","17182","1"
"TT16328057","Закрыта","14.07.2021 18:34:55","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 18:34:55","нет","17181","BO MOS","17181","1"
"TT16332135","Закрыта","15.07.2021 10:24:30","Претензия","Тарификация","Текущие акции компании","19.07.2021 10:24:30","нет","15979","OBO","11126","4"
"TT16332135","Закрыта","15.07.2021 10:24:30","Претензия","Тарификация","Текущие акции компании","19.07.2021 10:24:30","нет","15979","NPD_CC_PCI_troubles","4853","3"
"TT16332535","Закрыта","15.07.2021 10:58:47","Администрирование","Документация В2С","Копии документов для Tele2","18.07.2021 10:58:47","нет","16278","OBO","16278","1"
"TT16332565","Закрыта","15.07.2021 11:01:21","Претензия","Письменная претензия","Ответ на письменную претензию","14.08.2021 11:01:21","нет","14510","OBO","14510","1"
"TT16334120","Закрыта","15.07.2021 13:05:39","Претензия","Письменная претензия","Ответ на письменную претензию","14.08.2021 13:05:39","нет","12771","OBO","12771","1"
"TT16334431","Закрыта","15.07.2021 13:32:30","Претензия","Письменная претензия","Ответ на письменную претензию","14.08.2021 13:32:30","нет","17098","Tech PRM","14430","1"
"TT16334431","Закрыта","15.07.2021 13:32:30","Претензия","Письменная претензия","Ответ на письменную претензию","14.08.2021 13:32:30","нет","17098","OBO","2668","2"
"TT16334821","Закрыта","15.07.2021 14:06:27","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","20.07.2021 14:06:27","нет","15543","CKBO B2B","15543","1"
"TT16334825","Закрыта","15.07.2021 14:06:36","Претензия","Письменная претензия","Ответ на письменную претензию","14.08.2021 14:06:36","нет","15448","OBO","15448","1"
"TT16334850","Закрыта","15.07.2021 14:08:53","Претензия","Письменная претензия","Ответ на письменную претензию","14.08.2021 14:08:53","нет","13183","OBO","13183","1"
"TT16335081","Закрыта","15.07.2021 14:26:27","Администрирование","Администрирование B2B","Подключение услуги РТК 8-800","01.08.2021 14:26:27","нет","15365","CKBO B2B","6572","3"
"TT16335081","Закрыта","15.07.2021 14:26:27","Администрирование","Администрирование B2B","Подключение услуги РТК 8-800","01.08.2021 14:26:27","нет","15365","Telesales","8793","2"
"TT16336440","Закрыта","15.07.2021 16:47:52","Претензия","Письменная претензия","Ответ на письменную претензию","14.08.2021 16:47:52","нет","16807","OBO","16807","1"
"TT16336783","Закрыта","15.07.2021 17:23:18","Администрирование","Администрирование B2C","Запрос на возврат денежных средств. Мошенничество","30.07.2021 17:23:18","нет","14132","OBO","14132","1"
"TT16337390","Закрыта","15.07.2021 18:46:39","Администрирование","Администрирование B2C","Запрос на возврат денежных средств. Мошенничество","30.07.2021 18:46:39","нет","13826","OBO","13826","1"
"TT16337402","Закрыта","15.07.2021 18:48:09","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","25.07.2021 18:48:09","да","12906","OBO","12906","1"
"TT16337617","Закрыта","15.07.2021 19:18:18","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","25.07.2021 19:18:18","да","12834","OBO","12834","1"
"TT16338665","Закрыта","15.07.2021 22:58:43","Претензия","Сеть","Поиск сети","29.07.2021 22:58:43","нет","15241","Tech MOS","442","1"
"TT16338665","Закрыта","15.07.2021 22:58:43","Претензия","Сеть","Поиск сети","29.07.2021 22:58:43","нет","15241","Tech MOS SWS","4299","2"
"TT16338665","Закрыта","15.07.2021 22:58:43","Претензия","Сеть","Поиск сети","29.07.2021 22:58:43","нет","15241","OBO","10500","2"
"TT16339198","Закрыта","16.07.2021 3:15:42","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 3:15:42","нет","13209","OBO","13209","1"
"TT16339884","Закрыта","16.07.2021 7:23:40","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","21.07.2021 7:23:40","нет","8884","CKBO B2B","8884","2"
"TT16339884","Закрыта","16.07.2021 7:23:40","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","21.07.2021 7:23:40","нет","8884","Corp PRM","0","1"
"TT16340235","Закрыта","16.07.2021 8:26:49","Претензия","Претензии к дилеру","Не выполнена операция клиента","23.07.2021 8:26:49","нет","9392","OBO","9392","1"
"TT16340480","Закрыта","16.07.2021 9:03:00","Претензия","NPS","Жалобы на обслуживание клиентов - Ошибка оператора","19.07.2021 9:03:00","нет","14486","Contact_Center","0","1"
"TT16340480","Закрыта","16.07.2021 9:03:00","Претензия","NPS","Жалобы на обслуживание клиентов - Ошибка оператора","19.07.2021 9:03:00","нет","14486","Ирк_Online","14486","1"
"TT16340532","Закрыта","16.07.2021 9:11:04","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 9:11:04","нет","14036","OBO","14036","1"
"TT16340597","Закрыта","16.07.2021 9:16:25","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 9:16:25","нет","14036","OBO","14036","1"
"TT16340613","Закрыта","16.07.2021 9:17:46","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 9:17:46","нет","14038","OBO","14038","1"
"TT16341154","Закрыта","16.07.2021 10:13:54","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 10:13:54","нет","13985","OBO","13985","1"
"TT16341185","Закрыта","16.07.2021 10:16:37","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","24.07.2021 10:16:37","нет","12976","CKBO B2B","12967","2"
"TT16341185","Закрыта","16.07.2021 10:16:37","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","24.07.2021 10:16:37","нет","12976","Corp EKT","9","1"
"TT16341468","Закрыта","16.07.2021 10:44:24","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 10:44:24","нет","13957","OBO","13957","1"
"TT16341471","Закрыта","16.07.2021 10:44:47","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 10:44:47","нет","13962","OBO","13962","1"
"TT16341501","Закрыта","16.07.2021 10:47:13","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 10:47:13","нет","13947","OBO","13947","1"
"TT16341659","Закрыта","16.07.2021 11:02:38","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 11:02:38","нет","13939","OBO","13939","1"
"TT16341713","Закрыта","16.07.2021 11:07:10","Администрирование","Администрирование B2C","Закрытие абонента","26.07.2021 11:07:10","нет","13953","OBO","13953","1"
"TT16341715","Закрыта","16.07.2021 11:07:17","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 11:07:17","нет","14063","OBO","14063","1"
"TT16341760","Закрыта","16.07.2021 11:10:11","Претензия","Письменная претензия","Ответ на письменную претензию","15.08.2021 11:10:11","нет","13130","OBO","13130","1"
"TT16341838","Закрыта","16.07.2021 11:16:33","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 11:16:33","нет","13947","OBO","13947","1"
"TT16341934","Закрыта","16.07.2021 11:24:31","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 11:24:31","нет","14050","OBO","14050","1"
"TT16341942","Закрыта","16.07.2021 11:25:34","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 11:25:34","нет","13947","OBO","13947","1"
"TT16341971","Закрыта","16.07.2021 11:28:06","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 11:28:06","нет","13957","OBO","13957","1"
"TT16341994","Закрыта","16.07.2021 11:30:12","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 11:30:12","нет","13958","OBO","13958","1"
"TT16342014","Закрыта","16.07.2021 11:31:43","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 11:31:43","нет","13956","OBO","13956","1"
"TT16342026","Закрыта","16.07.2021 11:32:17","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 11:32:17","нет","14048","OBO","14048","1"
"TT16342080","Закрыта","16.07.2021 11:36:53","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 11:36:53","нет","14047","OBO","14047","1"
"TT16342104","Закрыта","16.07.2021 11:38:47","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 11:38:47","нет","14048","OBO","14048","1"
"TT16342147","Закрыта","16.07.2021 11:43:03","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 11:43:03","нет","14043","OBO","14043","1"
"TT16342164","Закрыта","16.07.2021 11:44:12","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 11:44:12","нет","14053","OBO","14053","1"
"TT16342167","Закрыта","16.07.2021 11:44:22","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 11:44:22","нет","14046","OBO","14046","1"
"TT16342194","Закрыта","16.07.2021 11:46:12","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 11:46:12","нет","14047","OBO","14047","1"
"TT16342221","Закрыта","16.07.2021 11:48:26","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 11:48:26","нет","14048","OBO","14048","1"
"TT16342270","Закрыта","16.07.2021 11:53:07","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 11:53:07","нет","14077","OBO","14077","1"
"TT16342285","Закрыта","16.07.2021 11:55:23","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 11:55:23","нет","14374","OBO","14374","1"
"TT16342297","Закрыта","16.07.2021 11:57:01","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 11:57:01","нет","13935","OBO","13935","1"
"TT16342425","Закрыта","16.07.2021 12:09:58","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 12:09:58","нет","14111","OBO","14111","1"
"TT16342460","Закрыта","16.07.2021 12:12:02","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 12:12:02","нет","14111","OBO","14111","1"
"TT16342566","Закрыта","16.07.2021 12:17:45","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 12:17:45","нет","14109","OBO","14109","1"
"TT16342599","Закрыта","16.07.2021 12:19:20","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 12:19:20","нет","14112","OBO","14112","1"
"TT16342618","Закрыта","16.07.2021 12:20:01","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 12:20:01","нет","14116","OBO","14116","1"
"TT16342645","Закрыта","16.07.2021 12:21:18","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 12:21:18","нет","14113","OBO","14113","1"
"TT16342714","Закрыта","16.07.2021 12:25:41","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","24.07.2021 12:25:41","нет","14014","CKBO B2B","14006","2"
"TT16342714","Закрыта","16.07.2021 12:25:41","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","24.07.2021 12:25:41","нет","14014","Corp KYA-ETK","8","1"
"TT16342753","Закрыта","16.07.2021 12:30:30","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 12:30:30","нет","14109","OBO","14109","1"
"TT16342778","Закрыта","16.07.2021 12:32:17","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 12:32:17","нет","14114","OBO","14114","1"
"TT16342946","Закрыта","16.07.2021 12:46:59","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 12:46:59","нет","14134","OBO","14134","1"
"TT16342976","Закрыта","16.07.2021 12:49:35","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 12:49:35","нет","14136","OBO","14136","1"
"TT16343320","Закрыта","16.07.2021 13:07:05","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 13:07:05","нет","14121","OBO","14121","1"
"TT16343383","Закрыта","16.07.2021 13:12:42","Претензия","Письменная претензия","Ответ на письменную претензию","15.08.2021 13:12:42","нет","15678","OBO","15678","1"
"TT16343410","Закрыта","16.07.2021 13:15:10","Администрирование","Администрирование B2C","Запрос на возврат денежных средств. Мошенничество","31.07.2021 13:15:10","нет","12795","OBO","12795","1"
"TT16343468","Закрыта","16.07.2021 13:18:42","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 13:18:42","нет","14113","OBO","14113","1"
"TT16343804","Закрыта","16.07.2021 13:47:39","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 13:47:39","нет","14236","OBO","14236","1"
"TT16343809","Закрыта","16.07.2021 13:48:19","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 13:48:19","нет","14216","OBO","14216","1"
"TT16343810","Закрыта","16.07.2021 13:48:24","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 13:48:24","нет","14238","OBO","14238","1"
"TT16343850","Закрыта","16.07.2021 13:51:44","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","26.07.2021 13:51:44","нет","14217","OBO","14217","1"
"TT16343879","Закрыта","16.07.2021 13:53:36","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","26.07.2021 13:53:36","нет","14235","OBO","14235","1"
