"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16010939","Закрыта","07.06.2021 20:36:40","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","07.08.2021 20:36:40","нет","68630","OBO","68624","2"
"TT16012275","Закрыта","08.06.2021 5:18:40","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","08.08.2021 5:18:40","нет","68110","Координатор OBO","4","1"
"TT16012275","Закрыта","08.06.2021 5:18:40","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","08.08.2021 5:18:40","нет","68110","OBO","68106","2"
"TT16013100","Закрыта","08.06.2021 8:30:32","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","08.08.2021 8:30:32","нет","67945","Координатор OBO","4","1"
"TT16013100","Закрыта","08.06.2021 8:30:32","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","08.08.2021 8:30:32","нет","67945","OBO","67941","2"
"TT16013151","Закрыта","08.06.2021 8:37:37","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","08.08.2021 8:37:37","нет","67942","OBO","67937","2"
"TT16013151","Закрыта","08.06.2021 8:37:37","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","08.08.2021 8:37:37","нет","67942","Координатор OBO","5","1"
"TT16174869","Закрыта","27.06.2021 12:15:29","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","12.07.2021 12:15:29","нет","40069","ФЗ-115","4","2"
"TT16174869","Закрыта","27.06.2021 12:15:29","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","12.07.2021 12:15:29","нет","40069","MFS","7","1"
"TT16174869","Закрыта","27.06.2021 12:15:29","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","12.07.2021 12:15:29","нет","40069","OBO","40058","4"
"TT16194105","Закрыта","29.06.2021 12:46:34","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","14.07.2021 12:46:34","да","34378","OBO","34374","2"
"TT16194105","Закрыта","29.06.2021 12:46:34","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","14.07.2021 12:46:34","да","34378","ФЗ-115","4","1"
"TT16201498","Закрыта","30.06.2021 9:50:41","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","15.07.2021 9:50:41","нет","35901","OBO","35901","1"
"TT16206184","Закрыта","30.06.2021 16:26:18","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 16:26:18","нет","35533","OBO","35533","1"
"TT16207371","Закрыта","30.06.2021 18:43:46","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","29.07.2021 18:43:46","нет","35404","OBO","35404","1"
"TT16221866","Закрыта","02.07.2021 11:45:51","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","31.07.2021 11:45:51","нет","28683","OBO","28661","3"
"TT16221866","Закрыта","02.07.2021 11:45:51","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","31.07.2021 11:45:51","нет","28683","ФЗ-115","22","2"
"TT16230381","Закрыта","03.07.2021 12:18:14","Администрирование","Администрирование B2C","Возврат денежных средств","01.08.2021 12:18:14","нет","31503","ФЗ-115","3","1"
"TT16230381","Закрыта","03.07.2021 12:18:14","Администрирование","Администрирование B2C","Возврат денежных средств","01.08.2021 12:18:14","нет","31503","OBO","31500","2"
"TT16231055","Закрыта","03.07.2021 13:49:14","Администрирование","Администрирование B2C","Возврат денежных средств","01.08.2021 13:49:14","нет","31416","OBO","31416","1"
"TT16235492","Закрыта","04.07.2021 9:05:04","Администрирование","Администрирование B2C","Возврат денежных средств","02.08.2021 9:05:04","нет","30267","OBO","30267","1"
"TT16238144","Закрыта","04.07.2021 15:28:18","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","02.08.2021 15:28:18","нет","29891","OBO","29884","2"
"TT16238144","Закрыта","04.07.2021 15:28:18","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","02.08.2021 15:28:18","нет","29891","ФЗ-115","7","1"
"TT16242378","Закрыта","05.07.2021 10:14:03","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","03.08.2021 10:14:03","нет","28826","OBO","28826","1"
"TT16242576","Закрыта","05.07.2021 10:27:41","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","03.08.2021 10:27:41","нет","28310","OBO","28310","1"
"TT16243251","Закрыта","05.07.2021 11:11:48","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","03.08.2021 11:11:48","нет","28778","OBO","28775","2"
"TT16243251","Закрыта","05.07.2021 11:11:48","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","03.08.2021 11:11:48","нет","28778","ФЗ-115","3","1"
"TT16243888","Закрыта","05.07.2021 12:05:50","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","03.08.2021 12:05:50","нет","27134","OBO","27134","1"
"TT16245325","Закрыта","05.07.2021 13:54:15","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","03.08.2021 13:54:15","нет","28631","OBO","28631","1"
"TT16246022","Закрыта","05.07.2021 14:52:04","Администрирование","Документация В2С","Копии документов для Tele2","08.07.2021 14:52:04","нет","28440","OBO","28440","1"
"TT16247352","Закрыта","05.07.2021 16:33:47","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","29.07.2021 16:33:47","нет","28330","OBO","28330","1"
"TT16247556","Закрыта","05.07.2021 16:57:10","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","20.07.2021 16:57:10","нет","23214","OBO","23214","1"
"TT16247581","Закрыта","05.07.2021 16:59:22","Администрирование","Администрирование B2C","Возврат денежных средств","03.08.2021 16:59:22","нет","27314","OBO","27314","1"
"TT16247755","Закрыта","05.07.2021 17:17:03","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","03.08.2021 17:17:03","нет","28451","OBO","28451","1"
"TT16252002","Закрыта","06.07.2021 8:46:50","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 8:46:50","нет","26293","OBO","26293","1"
"TT16253328","Закрыта","06.07.2021 11:01:23","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 11:01:23","нет","27403","OBO","27403","1"
"TT16253488","Закрыта","06.07.2021 11:15:37","Претензия","Запрос надзорного органа","Несрочный запрос","12.07.2021 11:15:37","да","21425","OBO","21425","1"
"TT16253634","Закрыта","06.07.2021 11:28:42","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 11:28:42","нет","27381","OBO","27381","1"
"TT16254369","Закрыта","06.07.2021 12:35:57","Администрирование","Администрирование B2C","Возврат денежных средств","04.08.2021 12:35:57","нет","27319","OBO","27319","1"
"TT16254771","Закрыта","06.07.2021 13:10:56","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 13:10:56","нет","27289","OBO","27289","1"
"TT16255147","Закрыта","06.07.2021 13:37:20","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 13:37:20","нет","27264","OBO","27264","1"
"TT16255171","Закрыта","06.07.2021 13:40:01","Администрирование","Администрирование B2C","Возврат денежных средств","04.08.2021 13:40:01","нет","27265","OBO","27265","1"
"TT16255643","Закрыта","06.07.2021 14:23:17","Администрирование","Администрирование B2C","Возврат денежных средств","21.07.2021 14:23:17","нет","27267","OBO","27267","1"
"TT16255686","Закрыта","06.07.2021 14:28:22","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 14:28:22","нет","27267","OBO","27267","1"
"TT16255766","Закрыта","06.07.2021 14:32:22","Администрирование","Администрирование B2C","Возврат денежных средств","04.08.2021 14:32:22","нет","27266","OBO","27266","1"
"TT16256060","Закрыта","06.07.2021 14:52:01","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 14:52:01","нет","27259","OBO","27259","1"
"TT16256259","Закрыта","06.07.2021 15:10:44","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 15:10:44","нет","27245","OBO","27245","1"
"TT16256454","Закрыта","06.07.2021 15:31:15","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 15:31:15","нет","26686","OBO","26686","1"
"TT16256649","Закрыта","06.07.2021 15:49:27","Администрирование","Администрирование B2C","Возврат денежных средств","04.08.2021 15:49:27","нет","27215","OBO","27215","1"
"TT16256795","Закрыта","06.07.2021 16:04:51","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 16:04:51","нет","27204","OBO","27204","1"
"TT16256848","Закрыта","06.07.2021 16:11:45","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 16:11:45","нет","27202","OBO","27202","1"
"TT16256871","Закрыта","06.07.2021 16:13:32","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 16:13:32","нет","27218","OBO","27218","1"
"TT16257028","Закрыта","06.07.2021 16:29:46","Администрирование","Администрирование B2C","Возврат денежных средств","04.08.2021 16:29:46","нет","27132","OBO","27132","1"
"TT16257264","Закрыта","06.07.2021 16:54:00","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 16:54:00","нет","27187","OBO","27187","1"
"TT16257465","Закрыта","06.07.2021 17:15:45","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 17:15:45","нет","27172","OBO","27172","1"
"TT16257662","Закрыта","06.07.2021 17:39:23","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 17:39:23","нет","27155","OBO","27155","1"
"TT16258018","Закрыта","06.07.2021 18:25:20","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","04.08.2021 18:25:20","нет","27113","OBO","27113","1"
"TT16258067","Закрыта","06.07.2021 18:32:47","Администрирование","Администрирование B2C","Возврат денежных средств","04.08.2021 18:32:47","нет","27109","OBO","27109","1"
"TT16261417","Закрыта","07.07.2021 9:45:54","Претензия","Контент","Абонент ничего не заказывал","09.07.2021 21:45:54","нет","1329","OBO","1329","1"
"TT16263662","Закрыта","07.07.2021 13:00:35","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","05.08.2021 13:00:35","нет","20035","OBO","20035","1"
"TT16263786","Закрыта","07.07.2021 13:09:41","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","22.07.2021 13:09:41","нет","20033","OBO","20033","1"
"TT16264108","Закрыта","07.07.2021 13:40:15","Претензия","SMS нотификации от компании Теле2","Некорректный текст","24.07.2021 13:40:15","нет","25590","Tech ORL","8","1"
"TT16264108","Закрыта","07.07.2021 13:40:15","Претензия","SMS нотификации от компании Теле2","Некорректный текст","24.07.2021 13:40:15","нет","25590","Tech BRY","144","1"
"TT16264108","Закрыта","07.07.2021 13:40:15","Претензия","SMS нотификации от компании Теле2","Некорректный текст","24.07.2021 13:40:15","нет","25590","OBO","25438","3"
"TT16265089","Закрыта","07.07.2021 15:12:07","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","31.07.2021 15:12:07","нет","25558","OBO","25529","2"
"TT16265089","Закрыта","07.07.2021 15:12:07","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","31.07.2021 15:12:07","нет","25558","ФЗ-115","29","1"
"TT16265347","Закрыта","07.07.2021 15:39:57","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","22.07.2021 15:39:57","нет","21278","OBO","21265","2"
"TT16265347","Закрыта","07.07.2021 15:39:57","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","22.07.2021 15:39:57","нет","21278","ФЗ-115","13","1"
"TT16265793","Закрыта","07.07.2021 16:23:28","Администрирование","Администрирование B2C","Возврат денежных средств","22.07.2021 16:23:28","нет","20872","OBO","20872","1"
"TT16266760","Закрыта","07.07.2021 18:18:30","Администрирование","Администрирование B2C","Перечисление на номер телефона","05.08.2021 18:18:30","нет","20930","OBO","20930","1"
"TT16270338","Закрыта","08.07.2021 9:49:40","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","06.08.2021 9:49:40","нет","20315","OBO","20311","2"
"TT16270338","Закрыта","08.07.2021 9:49:40","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","06.08.2021 9:49:40","нет","20315","ФЗ-115","4","1"
"TT16271293","Закрыта","08.07.2021 11:18:41","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","01.08.2021 11:18:41","нет","24354","OBO","24354","1"
"TT16272122","Закрыта","08.07.2021 12:37:56","Претензия","Телефония","Не поступают входящие вызовы","25.07.2021 12:37:56","нет","24338","OBO","2732","1"
"TT16272122","Закрыта","08.07.2021 12:37:56","Претензия","Телефония","Не поступают входящие вызовы","25.07.2021 12:37:56","нет","24338","Tech ROS","21606","1"
"TT16272335","Закрыта","08.07.2021 12:47:45","Администрирование","Администрирование B2C","Перечисление на номер телефона","06.08.2021 12:47:45","нет","20162","OBO","20162","1"
"TT16273302","Закрыта","08.07.2021 14:18:41","Претензия","RBT-Гудок","Прочее","26.07.2021 14:18:41","нет","24347","Tech CHE","10","1"
"TT16273302","Закрыта","08.07.2021 14:18:41","Претензия","RBT-Гудок","Прочее","26.07.2021 14:18:41","нет","24347","Tech TUM","109","2"
"TT16273302","Закрыта","08.07.2021 14:18:41","Претензия","RBT-Гудок","Прочее","26.07.2021 14:18:41","нет","24347","OBO","24228","4"
"TT16273399","Закрыта","08.07.2021 14:30:54","Претензия","Телефония","Не поступают входящие вызовы","25.07.2021 14:30:54","нет","24299","Tech HAN","1065","1"
"TT16273399","Закрыта","08.07.2021 14:30:54","Претензия","Телефония","Не поступают входящие вызовы","25.07.2021 14:30:54","нет","24299","OBO","23234","1"
"TT16274079","Закрыта","08.07.2021 15:38:11","Претензия","Сеть","Поиск сети","25.07.2021 15:38:11","нет","24269","Tech CHE","1358","1"
"TT16274079","Закрыта","08.07.2021 15:38:11","Претензия","Сеть","Поиск сети","25.07.2021 15:38:11","нет","24269","OBO","22911","1"
"TT16274971","Закрыта","08.07.2021 17:12:59","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","06.08.2021 17:12:59","нет","20262","OBO","20262","1"
"TT16275524","Закрыта","08.07.2021 18:22:13","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","06.08.2021 18:22:13","нет","21308","ФЗ-115","2","1"
"TT16275524","Закрыта","08.07.2021 18:22:13","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","06.08.2021 18:22:13","нет","21308","OBO","21306","2"
"TT16275966","Закрыта","08.07.2021 19:35:26","Претензия","Передача данных","Нет соединения 4G","25.07.2021 19:35:26","нет","23669","OBO","23649","2"
"TT16275966","Закрыта","08.07.2021 19:35:26","Претензия","Передача данных","Нет соединения 4G","25.07.2021 19:35:26","нет","23669","Tech VLD","20","1"
"TT16276326","Закрыта","08.07.2021 20:29:50","Претензия","Телефония","Не поступают входящие вызовы","25.07.2021 20:29:50","нет","24084","OBO","18709","1"
"TT16276326","Закрыта","08.07.2021 20:29:50","Претензия","Телефония","Не поступают входящие вызовы","25.07.2021 20:29:50","нет","24084","Tech SRV","5375","1"
"TT16276695","Закрыта","08.07.2021 21:29:53","Претензия","Телефония","Исходящие местные вызовы","25.07.2021 21:29:53","нет","24050","Tech SPB","542","2"
"TT16276695","Закрыта","08.07.2021 21:29:53","Претензия","Телефония","Исходящие местные вызовы","25.07.2021 21:29:53","нет","24050","OBO","23508","2"
"TT16278891","Закрыта","09.07.2021 7:47:52","Претензия","Телефония","Шумы, помехи","26.07.2021 7:47:52","нет","23421","OBO","18861","1"
"TT16278891","Закрыта","09.07.2021 7:47:52","Претензия","Телефония","Шумы, помехи","26.07.2021 7:47:52","нет","23421","Tech SPB EAST","4520","1"
"TT16278891","Закрыта","09.07.2021 7:47:52","Претензия","Телефония","Шумы, помехи","26.07.2021 7:47:52","нет","23421","Tech SPB","40","1"
"TT16279411","Закрыта","09.07.2021 8:38:37","Претензия","Передача данных","Нет соединения 4G","26.07.2021 8:38:37","нет","23521","Tech KHA-TYV","13926","2"
"TT16279411","Закрыта","09.07.2021 8:38:37","Претензия","Передача данных","Нет соединения 4G","26.07.2021 8:38:37","нет","23521","OBO","9595","3"
"TT16280519","Закрыта","09.07.2021 9:50:59","Претензия","Телефония","Не поступают входящие вызовы","26.07.2021 9:50:59","нет","23349","Tech TVE","928","2"
"TT16280519","Закрыта","09.07.2021 9:50:59","Претензия","Телефония","Не поступают входящие вызовы","26.07.2021 9:50:59","нет","23349","OBO","22421","2"
"TT16282114","Закрыта","09.07.2021 11:03:42","Претензия","Сеть","Поиск сети","26.07.2021 11:03:42","нет","23092","Tech SRV","4502","1"
"TT16282114","Закрыта","09.07.2021 11:03:42","Претензия","Сеть","Поиск сети","26.07.2021 11:03:42","нет","23092","OBO","18590","1"
"TT16282407","Закрыта","09.07.2021 11:15:48","Претензия","Телефония","Обрыв звонка","26.07.2021 11:15:48","нет","23168","Tech TUM","93","1"
"TT16282407","Закрыта","09.07.2021 11:15:48","Претензия","Телефония","Обрыв звонка","26.07.2021 11:15:48","нет","23168","Tech HAN","0","1"
"TT16282407","Закрыта","09.07.2021 11:15:48","Претензия","Телефония","Обрыв звонка","26.07.2021 11:15:48","нет","23168","OBO","23075","2"
"TT16282637","Закрыта","09.07.2021 11:25:37","Претензия","Сеть","Поиск сети","26.07.2021 11:25:37","нет","23226","OBO","23224","2"
"TT16282637","Закрыта","09.07.2021 11:25:37","Претензия","Сеть","Поиск сети","26.07.2021 11:25:37","нет","23226","Tech NIN","0","1"
"TT16282637","Закрыта","09.07.2021 11:25:37","Претензия","Сеть","Поиск сети","26.07.2021 11:25:37","нет","23226","Tech PSK","2","1"
"TT16283830","Закрыта","09.07.2021 12:19:21","Претензия","Сеть","Поиск сети","26.07.2021 12:19:21","нет","23157","Tech SRV","4426","1"
"TT16283830","Закрыта","09.07.2021 12:19:21","Претензия","Сеть","Поиск сети","26.07.2021 12:19:21","нет","23157","OBO","18731","1"
"TT16284198","Закрыта","09.07.2021 12:39:24","Претензия","Сеть","Поиск сети","26.07.2021 12:39:24","нет","23216","Tech IZH","37","1"
"TT16284198","Закрыта","09.07.2021 12:39:24","Претензия","Сеть","Поиск сети","26.07.2021 12:39:24","нет","23216","Tech KRA","0","1"
"TT16284198","Закрыта","09.07.2021 12:39:24","Претензия","Сеть","Поиск сети","26.07.2021 12:39:24","нет","23216","OBO","23179","2"
"TT16285004","Закрыта","09.07.2021 13:43:06","Претензия","Телефония","Не поступают входящие вызовы","26.07.2021 13:43:06","нет","23294","Tech OMS","147","2"
"TT16285004","Закрыта","09.07.2021 13:43:06","Претензия","Телефония","Не поступают входящие вызовы","26.07.2021 13:43:06","нет","23294","OBO","23147","2"
"TT16285572","Закрыта","09.07.2021 14:32:19","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","08.09.2021 14:32:19","нет","21015","OBO","18491","2"
"TT16285572","Закрыта","09.07.2021 14:32:19","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","08.09.2021 14:32:19","нет","21015","Координатор OBO","2524","1"
"TT16285678","Закрыта","09.07.2021 14:45:23","Администрирование","Администрирование B2C","Возврат денежных средств","24.07.2021 14:45:23","да","21492","OBO","21492","1"
"TT16285987","Закрыта","09.07.2021 15:16:03","Претензия","Сеть","Поиск сети","26.07.2021 15:16:03","нет","23102","OBO","15886","2"
"TT16285987","Закрыта","09.07.2021 15:16:03","Претензия","Сеть","Поиск сети","26.07.2021 15:16:03","нет","23102","Tech EKT","7216","2"
"TT16286352","Закрыта","09.07.2021 15:48:49","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","02.08.2021 15:48:49","нет","22675","OBO","22675","1"
"TT16286550","Закрыта","09.07.2021 16:11:51","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","02.08.2021 16:11:51","нет","22659","OBO","22659","1"
"TT16286681","Закрыта","09.07.2021 16:25:56","Претензия","Телефония","Шумы, помехи","26.07.2021 16:25:56","нет","23088","OBO","18963","1"
"TT16286681","Закрыта","09.07.2021 16:25:56","Претензия","Телефония","Шумы, помехи","26.07.2021 16:25:56","нет","23088","Tech KLG","4125","1"
"TT16286783","Закрыта","09.07.2021 16:36:20","Администрирование","Администрирование B2C","Закрытие абонента","02.08.2021 16:36:20","нет","22636","OBO","22636","1"
"TT16287044","Закрыта","09.07.2021 17:12:50","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","07.08.2021 17:12:50","нет","21188","OBO","21188","1"
"TT16287250","Закрыта","09.07.2021 17:38:56","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","02.08.2021 17:38:56","нет","22599","OBO","22599","1"
"TT16287310","Закрыта","09.07.2021 17:48:02","MVNO","Передача данных (MVNO)","Низкая скорость","23.07.2021 17:48:02","нет","23066","RT L2","4635","1"
"TT16287310","Закрыта","09.07.2021 17:48:02","MVNO","Передача данных (MVNO)","Низкая скорость","23.07.2021 17:48:02","нет","23066","Tech NIN","9954","1"
"TT16287310","Закрыта","09.07.2021 17:48:02","MVNO","Передача данных (MVNO)","Низкая скорость","23.07.2021 17:48:02","нет","23066","OBO","8477","2"
"TT16287393","Закрыта","09.07.2021 17:59:34","Претензия","Контент","Абонент ничего не заказывал","12.07.2021 5:59:34","нет","1252","OBO","1252","1"
"TT16287419","Закрыта","09.07.2021 18:02:59","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","02.08.2021 18:02:59","нет","22588","OBO","22588","1"
"TT16287901","Закрыта","09.07.2021 19:14:57","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","02.08.2021 19:14:57","нет","19846","OBO","19846","1"
"TT16288749","Закрыта","09.07.2021 21:51:40","Претензия","Передача данных","Нет соединения 4G","26.07.2021 21:51:40","нет","22581","OBO","22476","3"
"TT16288749","Закрыта","09.07.2021 21:51:40","Претензия","Передача данных","Нет соединения 4G","26.07.2021 21:51:40","нет","22581","Tech MOS NEA","10","1"
"TT16288749","Закрыта","09.07.2021 21:51:40","Претензия","Передача данных","Нет соединения 4G","26.07.2021 21:51:40","нет","22581","Tech MOS SEA","95","2"
"TT16292370","Закрыта","10.07.2021 13:22:06","Администрирование","Администрирование B2C","Перечисление на номер телефона","25.07.2021 13:22:06","нет","21172","OBO","21172","1"
"TT16292473","Закрыта","10.07.2021 13:35:08","Администрирование","Администрирование B2C","Перечисление на номер телефона","25.07.2021 13:35:08","нет","21398","OBO","21398","1"
"TT16292500","Закрыта","10.07.2021 13:39:12","Администрирование","Администрирование B2C","Возврат денежных средств","25.07.2021 13:39:12","нет","21203","OBO","21203","1"
"TT16292603","Закрыта","10.07.2021 13:52:19","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","03.08.2021 13:52:19","нет","21429","OBO","21429","1"
"TT16292787","Закрыта","10.07.2021 14:19:45","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","25.07.2021 14:19:45","нет","21220","OBO","21220","1"
"TT16292789","Закрыта","10.07.2021 14:19:53","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","25.07.2021 14:19:53","нет","21211","OBO","21211","1"
